shoes,total_hands,initial_balance,strategy,card_counting,betting,wins[num],losses[num],ties[num],win_rate[num]%,winrate[balance]%,median,std,min_balance,max_balance,sharpe_like,brokes,broke_rate%,profit_count[num],profit_rate%,performance[sec]
26000,1150406,5000,stand16,dont,30,485876,566543,97987,42.235176103045355,98.13845384615385,4910.0,192.09502707604076,4130,5660,-0.484537830619963,0,0.0,7496,28.83076923076923,23.430
26000,1164167,5000,stand15,dont,30,493940,577998,92229,42.428620636042766,98.0602,4910.0,193.0397828425888,4220,5750,-0.5024352937606065,0,0.0,7341,28.234615384615385,22.982
26000,1179208,5000,stand14,dont,30,501593,591438,86177,42.53643123180982,97.92665384615384,4880.0,194.4623394242337,4160,5780,-0.5330970922146022,0,0.0,6959,26.765384615384612,23.240
26000,1191044,5000,random,hilo,card_counting,384249,761955,44840,32.26152854134692,75.50340307692308,3970.0,806.7530441341725,654,8154,-1.5182215363914295,0,0.0,515,1.9807692307692308,24.027
26000,1116949,5000,stand19,hilo,card_counting,415698,634311,66940,37.21727670645661,84.64087307692307,4345.0,754.6663431544375,990,12252,-1.0176104355520321,0,0.0,2566,9.86923076923077,23.655
26000,1127015,5000,stand18,hilo,card_counting,460024,580716,86275,40.81791280506471,90.91916384615385,4608.0,792.7125806803305,1067,12407,-0.5727697765344346,0,0.0,5769,22.18846153846154,23.916
26000,1137974,5000,stand17,hilo,card_counting,473215,559607,105152,41.58399049538917,93.61303461538462,4704.0,788.4493403506661,1135,12440,-0.4050333393502966,0,0.0,7550,29.03846153846154,23.567
26000,1150330,5000,stand16,hilo,card_counting,485359,567345,97626,42.193022871697686,93.92202538461538,4732.5,800.2457421511207,1404,16688,-0.3797567606574549,0,0.0,7809,30.03461538461539,23.762
26000,1163874,5000,stand15,hilo,card_counting,492690,579472,91712,42.33190190690745,93.80820846153847,4715.0,811.3822522407861,983,12743,-0.38155823111497217,0,0.0,7825,30.096153846153843,24.129
26000,1179309,5000,stand14,hilo,card_counting,501337,592194,85778,42.51108064129079,93.63139923076923,4716.0,811.2624422061177,1063,11443,-0.39251174699473446,0,0.0,7828,30.107692307692307,23.975
26000,1191162,5000,random,dont,5p,384424,761752,44986,32.27302415624408,48.27062153846154,2243.0,796.5391506991219,559,9525,-3.2471334532731766,0,0.0,204,0.7846153846153846,22.541
26000,1117029,5000,stand19,dont,5p,415808,634435,66786,37.22445880993242,65.60887461538462,3177.0,1051.937077916699,1020,10103,-1.6346569631676562,0,0.0,1709,6.573076923076923,22.569
26000,1127058,5000,stand18,dont,5p,459378,580532,87148,40.75903813290886,79.21583230769231,3712.0,1279.10352069163,1067,12957,-0.8124505701098137,0,0.0,4779,18.380769230769232,22.625
